date,code,rank,brand,product,price,like,img_url,period_ym
20260329,11683125,72,려원담,"""100일의 면역력"" 6년근 홍삼정 에버타임 스탠다드 홍삼 스틱 100포 (원통)",37800,8110,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260311155119_0a61c5740ddb4a69a4c170e7311cbdb5.jpg,202603
20260329,9499437,73,농협-한삼인,"[카쇼페] ""홍삼앰플+비타민9병"" 농협 한삼인 멀티비타G 이뮨샷 (7+2입)+리뷰 스벅쿠폰/홍삼+멀티비타민+미네랄 20종/직장인 친구 연인 선물",21900,30000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251010094007_f21d41753b28415b9538017328b38dfd.jpg,202603
20260329,7417420,74,익스트림,"[쇼핑백 증정] ""남친 활력선물"" 대한민국 NO.1 김종국 트리플아르기닌 6200 (30포)+쇼핑백증정",45000,1484,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260324163825_5c48f9b396ba48249f07b4f0d299b159.jpg,202603
20260329,6962146,75,GNC,"""미국에서온명품비타민"" GNC 멀티비타민 + 밀크씨슬 선물세트 + 신년카드 + 리미티드 패키지 + 감사카드",30000,8897,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260305175824_4db4efb0b364425fab4d0a1fa93ad4fd.png,202603
20260329,10125720,76,고려은단,"""명품 원료"" 고려은단 메가도스 이뮨샷 10개입 X 3개 (30개입) / 멀티비타민 아미노산 아르기닌",52900,2072,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251126110234_01448456aed14144883af381a32f142b.jpg,202603
20260329,7575872,77,닥터프로그램,"""임신/출산 축하선물"" [선물 박스]닥터프로그램 차병원 마더스케어 올인원 플러스 (1개월분) 임신준비 임산부 출산 후 영양제 엽산 종합 멀티비타민",54900,1209,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260224153714_131434cec31040c9bd775cf89d2e0fa7.jpg,202603
20260329,326194,78,고려은단,"""1등 비타민C"" 고려은단 비타민C 1000 120정 (4개월분)",14000,3533,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240719161053_0e58461580d14af6a4c38d3c712f9a72.jpg,202603
20260329,1060257,79,종근당,"""칼마디 뼈건강 선물"" 종근당 칼슘 마그네슘 비타민D 아연 180정 1박스(3개월분)+선물케이스",14900,9457,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260326151016_b2730bfe43ef4098b1641cfb0f0effb6.jpg,202603
20260329,10510690,80,종근당,"""단독/2입 추가증정"" 이뮨 멀티비타민 10+2입 마시는 액상 종합 비타민 수험생 직장인 부모님 건강 선물",29900,6635,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316095506_f26aef40c0a146838eeab5d7af3b3011.jpg,202603
20260329,11574965,81,고려은단,"""맛있는 비타민 젤리"" 고려은단 멀티비타민 구미 (마루는강쥐 에디션) 60구미",14900,9131,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260206174950_b4f51cca2f614db0abe9650e0f33d5a3.jpg,202603
20260329,5840476,82,홀랜드앤바렛,영국 프리미엄 영양제 2종 세트 (선물포장),23900,4839,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260315191316_5de56e2e55204965b3d2d952928c24f9.jpeg,202603
20260329,3948199,83,센트룸,[센트룸] 멀티비타민 2종 선택 (맨/우먼/칼슘/비타민B 옵션),48000,4468,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250930094903_b87dfb4a5a4844f280e8974e77f6cbf9.jpg,202603
20260329,5443772,84,GNM자연의품격,"""+본품4병 증정"" GNM 올인원 이뮨 액상 종합비타민 3박스 (총 21+4병) / 멀티비타민 이뮨비타민 부모님 직장인 선물",50000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316090340_f169e9520fa54d85bacadc03422c53e4.jpg,202603
20260329,12132477,85,데일리,"""귀여운 키링증정"" 디즈니 데일리 제로슈가 비타민 구미2종 매직세트 + 한정판 키링 + 쇼핑백 증정 (총 120구미)",33900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219112714_6ddca104839f414cbf566776abc45d52.jpg,202603
20260329,12030646,86,고려은단,"""최고심 유리컵 증정"" 고려은단 최고심 비타민C 쏠라C 젤리스틱 30포",30000,8708,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260312191119_461e38ad2e454f77ba8bf619cc7645d0.png,202603
20260329,10612710,87,셀렉스,"""건강한달콤"" 프로핏 맛있는 완전단백질 250ml 18팩 딸기초코/모카초콜릿/밀크바닐라/바나나",27900,3444,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260311145006_30a88e1561e946ee977b23d8591c7bec.jpg,202603
20260329,7512381,88,설혜담,"""진세노 10mg"" [단독에디션/몰티져스증정] 춘식이가 응원해! 힘내라 홍삼정 6년근 홍삼스틱 30포 1박스/생일 축하 졸업 입학 응원 개업 선물",19500,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316131547_3d75a33d40584b6892d889f6d144e65f.jpg,202603
20260329,9973467,89,내츄럴플러스,"""피로개선&활력"" 내츄럴플러스 피로개선 액상 멀티비타민 이뮨샷 7병 2박스+이뮨2병+쇼핑백/ 밀크씨슬 액상 비타민",30000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260317173115_9def450e2b79462c8fa72dfb600ebbfd.jpg,202603
20260329,6534079,90,익스트림,"[선물포장] ""에너지 활력 선물"" 익스트림 김종국 트리플아르기닌 6200 10포 +선물포장",16900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260324163527_b6c3acb712124041a5a709d043fc5101.jpg,202603
20260329,12860133,91,한끼통살,[한끼통살] 단백질 든든형 닭가슴살 21일 식단관리,29900,106,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260309095610_039fae68d37f4c88964fe1196c7e194d.jpg,202603
20260329,11344099,92,RU21,"""비타민의 정석"" RU21 클리어 샷 멀티비타민&미네랄 7개입 x 1박스 / 이뮨비타민 생일 건강 응원 직장인 선물 필수템",24900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212132055_df15b62758194c9a8ccb2ebaa9378819.jpg,202603
20260329,10908258,93,삼대오백,[*신규맛 입고*] 삼대오백 프리미엄 EAA 300g 헬스 보충제 단백질 컨디션 회복 운동,27900,2159,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251104160604_7bed0ab8edf949efb9d0d53136de6c6c.jpg,202603
20260329,2925688,94,GNM자연의품격,"""한팩에 멀티 종합비타민+밀크씨슬+오메가3+루테인+코큐텐"" GNM 올인원솔루션멀티팩 1박스 / 부모님 직장인 수험생 선물",41900,7214,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219080717_c02eacb2770b40c8891b3dcf8c606e3b.jpg,202603
20260329,11566779,95,한끼통살,[한끼통살] 닭가슴살 한달 식단패키지 30팩+(증정)보냉백,45500,6481,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260220162556_ba03b8df40b14027adb4bc4310054e27.jpg,202603
20260329,6352718,96,삼대오백,[헬스/운동] 삼대오백 모노 크레아틴 100서빙 부스터 아르기닌 카페인,17900,4275,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251104150724_d341798bca7043ffbb535fbfda993369.jpg,202603
20260329,2573146,97,고려은단,"""비타민C+D"" 고려은단 비타민C 1000 이지+비타민D 120정",12000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250512144404_1992df57faec473fbc05f63fd09ebf09.jpg,202603
20260329,12891558,98,려원담,"""하루 한포 건강"" [단독] 배를 품은 도라지스틱 30포x12g 국산 도라지,배 함유!",19800,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260309084921_aa5679c3db214182a0da4a3f8fc0979c.jpg,202603
20260329,9915284,99,플라이밀,"""급찐급빠"" 플라이밀 단백질쉐이크파우치 스타터팩 6가지맛 총6포 + 쇼핑백증정",18900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251001140207_35cba7af6c464c93ab2f3c451b20ffca.jpg,202603
20260329,9294211,100,옵티젠,"""간건강+스트레스 피로개선"" 옵티젠 바이탈 밀크씨슬 & 비타민(B,C,D,E) 10입 x 2박스 (+GIFT패키지)",50000,2743,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260107094815_d9d73c27d8c04f3290f00697cbfb7adb.jpg,202603
20260329,1379982,101,정관장(LuX),"""지삼地蔘"" [정관장] 에브리타임 리미티드 (10ml x 30포) _ 대한민국 명품 홍삼",139000,3605,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911101344_c1070cd34e45421a80fa8a65764067d4.jpg,202603
20260329,8099561,102,퓨어마스터,"""피부를 위한 선물"" 퓨어마스터 피부엔 석류 콜라겐 플러스 20ml 20병",25500,2506,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316105259_199e63756da94cf894402d75377bc2a1.jpg,202603
20260329,12089583,103,데일리,"""맛있는 구미비타민"" 디즈니 데일리 제로슈가 60구미 (4종 택1)+쇼핑백 증정 (멀티,비타민C,포스트바이오틱스,애사비)",12900,6127,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219102700_f35248b48a6e437db72903b810ce65b0.jpg,202603
20260329,12714775,104,마더네스트,"""눈건강+피로회복"" 마더네스트 이뮨비타민 바이탈 부스터샷 7입 (7일분)_멀티비타민",18900,145,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260304110731_c14dc5c152e64c9098fd0c626b569f04.jpg,202603
20260329,11839566,105,푸드올로지,"[단독/콜라겐 7포 증정] ""EU인증"" 지중해 프리미엄 올리브 오일 캡슐 기획 세트(60캡슐/30일분)",32800,6902,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260310104138_a4c33fd33e894595b1b5680e0e634f68.jpg,202603
20260329,9980937,106,플라이밀,"""속세의맛"" 플라이밀 단백질쉐이크 1통+보틀세트, 13가지맛 택1 + 쇼핑백증정",29900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260204113015_6bb713ba00f34a4eac0fefc403e4a34e.jpg,202603
20260329,3609562,107,얼라이브,"""한 알 가득 비타민""  얼라이브 멀티비타민 60정 (2개월분) 6종 택1 / 멀티,맨,우먼,50+,밀크씨슬,칼슘",25900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260213112707_e293d55ec60b4060a8b1279975a04d42.jpg,202603
20260329,12280991,108,타이거모닝,"타이거모닝 진저샷 미니보틀 (40g x 8병), 1박스 + 메세지 참",29900,5615,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251231184212_7d9860bb286c48b89c99024e459eb780.jpg,202603
20260329,12036157,109,종근당,"""25가지 복합기능성"" 종근당 올인원 이뮨비타 멀티팩 1박스+쇼핑백/ 멀티비타민+밀크씨슬+루테인+알티지오메가3",30000,4118,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316150317_069f0bdbd49f400a825da3d3a8cb6658.jpg,202603
20260329,533295,110,종근당건강,"""대한민국1등 유산균"" 락토핏 골드 1통(50일분) / 온 가족 유산균",18900,9884,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250408162616_379af7c8f29349b581abbebcff6acf01.jpg,202603
20260329,6028047,111,종근당건강,"""프리미엄 비타민선물"" [단독] 아임비타 멀티비타민 이뮨샷 1박스(30입) + 드롭드롭드롭 콜라보 파우치 증정",62900,9187,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250411101446_371eac010065462fac8dab34fbfc1448.jpg,202603
20260329,9610717,112,종근당,"""간건강 피로개선"" 밀크씨슬 이뮨 멀티비타민 1박스+젤리증정/ 액상 종합 비타민 직장인 면역 건강 선물",23800,4348,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316095723_396eab8a404b4540aa8965b33d53354b.jpg,202603
20260329,6326961,113,센트룸,[센트룸] 맛있는 멀티 비타민 미네랄 멀티구미 (80구미) x 2통,48000,5673,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260128165024_d37af980315e4cf0af509116e188c1c5.jpg,202603
20260329,8115910,114,아젠다,"""엄마부터 챙기세요"" 독일산 명품 여성 멀티 비타민 임신/출산 축하 기프트 AGENDA 에너지 충전 헤리티지 2개입 스페셜 기프트 패키지 SET",49900,6789,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219120120_65d4cc2b8d6b4b308f0202862989abe5.jpeg,202603
20260329,11190137,115,CJ웰케어,"""편안한 밤 필수템"" 식물성 멜라토닌 1mg 구미 젤리 멜라메이트 1박스 (20구미) 수험생/직장인 선물",9900,3884,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260126091504_525baedecd0441bd925662982a60aa83.jpg,202603
20260329,12099886,116,오쏘몰,"""독일 명품 비타민"" [단독] 오쏘몰 이뮨 멀티비타민&미네랄 3입 로네펠트 에디션 (티백 3종증정)",19900,1217,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922091617_7db72173ed004bde88911889054f85a1.jpg,202603
20260329,5297984,117,삼대오백,[운동선물/헬스] BCAA 오리지널 300g 1통 삼대오백 헬스 운동 부스터,17900,6283,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250515162915_2e11ea00765d4a0b8f5d74e4adb7590d.jpg,202603
20260329,9027234,118,산골농장,산골농장 하루한포 배&도라지 스틱 도라지배즙 60포 (원통),26900,3499,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250428110306_fa95ffad45ca4323a324be432300141a.jpg,202603
20260329,9173539,119,뉴트리디데이,"""건강선물"" 슈퍼 피쉬오일 오메가3 1병 6개월분 180캡슐 [케이스동봉]",32900,6107,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260310100003_cfe364510d1049318e6fc239f270b042.jpg,202603
20260329,4487367,120,뉴트리디데이,"""이게 바로 찐! 초고함량"" 액상스틱 L-아르기닌 7000 3박스 [케이스 동봉]",30900,890,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260224174740_d48454a75a7e4c8894e07b887093f8b6.jpg,202603
20260329,607417,121,GNM자연의품격,"""간건강 챙기세요!"" GNM 건강한 간 밀크씨슬 2박스(총 2개월분) / 간건강 실리마린 비타민B 판토텐산",13900,4582,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260123095240_c6c4152adaa4463baffef823cd8694e9.jpg,202603
20260329,12492740,122,경남제약,"[쇼핑백 증정] ""하루 한 포, 비타민C"" 레모나산 70일분 - 카카오프렌즈",15900,487,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251106165554_4e7ee019f22242d59cc18f5b760ac383.jpg,202603
20260329,12052068,123,종근당,"""직장인 30일 습관"" 이뮨듀오 올인원 비타민 멀티팩 1박스/ 밀크씨슬+테아닌+멀티비타민 미네랄 간 건강 피로개선 피로회복",35600,3243,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212085428_3481910f79b647c5b97fe1b8a39af063.jpg,202603
20260329,1375498,124,종근당건강,"[헬로키티 에디션] ""네임택 단독 증정"" [단독] 락토핏 골드 선물세트 헬로키티 에디션(3개월분) + 헬로키티 네임택 증정",22900,30000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260306151751_27750ec78146442f8061ccde22eeace7.jpg,202603
20260329,8934874,125,옵티젠,"""맛있는 비타민구미 산리오 구미덕"" 멀티비타민&미네랄 구미덕 젤리 3가지맛을 한번에! (80구미)",20000,7555,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260116152501_c9ba6cda892e4a9684c058f0e4d314ea.png,202603
20260329,12791405,126,정관장,[신상비타민선물] [정관장] 활기마이트(액상30ml+분말500mg) 20입 + [증정] 3입,100000,347,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260325080542_6d5a731785094352871e1647f3a6138c.jpg,202603
20260329,12659631,127,건강식품,[선물세트] 가나디 비타민 젤리 2종+스티커팩 4P+가나디 키링 증정 (멀티비타민&미네랄/비타민B&C&에너지부스터),32800,2468,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251212145018_fbd30fa2d2104dbaa1e6eff6fb6da6ef.jpg,202603
20260329,6367405,128,오쏘몰,"""독일 명품 비타민"" 오쏘몰 이뮨 멀티비타민&미네랄 60입 - 시그니처 기프트 에디션 (공식수입)",197000,3196,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219094550_68039a8e222e47739d1fc0832009964b.jpg,202603
20260329,6968827,129,GNM자연의품격,GNM 올인원 이뮨 액상 종합비타민 1박스 (총 7병) / 이뮨샷 멀티비타민 이뮨비타민 부모님 수험생 선물,19900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316090247_a74270caff214a72b7b01e07a71fbce8.jpg,202603
20260329,4929514,130,에버콜라겐,"""빛나는피부선물"" [단독패키지+메시지카드]에버콜라겐 타임비오틴 업 30포(1개월) (콜라겐&비오틴&아연)",26000,5822,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260319092525_1e92e9580e6f4779a61d85e62194596f.jpg,202603
20260329,6910736,131,숙취해소제,"[술자리 필수] ""단독구성 숙취제로"" 히말라야 숙취해소 파티스마트 젤리 10개입+[오리지널 10개입 1박스 / 비건 립밤 10g 본품 추가증정]",14900,1913,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260323143457_ccc4ccb0588d4e349a7f6afbbbfd633c.jpg,202603
20260329,12932413,132,동국제약,"""65만 고역가 효소"" 동국제약 마이핏 유기농 제주 리얼 말차맛 효소 1박스 (30포)",9900,5625,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260227100211_3e68057f5d7648aaacee92b4c1c3020d.jpg,202603
20260329,10244916,133,정관장(LuX),[정관장] 활기력부스터 3X (30입) [홍삼&고함량비타민&미네랄] + [증정] 활기마이트 1입,125000,2410,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260313105230_ae52ed2442364576b99482ecf30abbee.jpg,202603
20260329,12509278,134,고려은단,"""고함량 비타민C"" 고려은단 메가도스C 3000 100포 X 2개 / 분말비타민C",56000,413,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251107111956_1bdb2f3a372447c3aeedb6dc0c27589a.jpg,202603
20260329,9171595,135,마더네스트,"""목건강"" 마더네스트 호주 프로폴리스 스프레이/리퀴드 원액/허니캔디 300g (택1)",16900,1196,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260313162154_c0390d3e69fe433198db8374bdee635e.jpg,202603
20260329,11866770,136,동국제약,동국제약 마이핏V 올인원 이뮨 멀티비타민 8개입 2박스+행운부적 키링 스페셜 에디션 / 수능 감사 부모님 영양제 선물,37900,4984,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316152821_5788338da62e4882bb2a75945975666d.jpg,202603
20260329,5602071,137,프레스샷,"""활력 비타민"" [쇼핑백 증정] 맛있는 액상 비타민 프레스샷 1박스 올인원 토탈 영양 종합비타민 직장인 수험생 부모님 여친 남친 (프레스샷 증정 올인원 토탈 영양 앰플 멀티비타민 10일분)",21900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260325171621_94f315b03fbe488197d82233c21b51a6.jpg,202603
20260329,1358556,138,정관장,"""면역선물"" [정관장] 에브리타임 소프트 (10ml x 30포) _ 대한민국 명품 홍삼",80500,2016,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911101831_d82aa977a123404298d7671529bdcc80.jpg,202603
20260329,12201735,139,한끼통살,[부족함 없이 인기상품만 넣은] [한끼통살]닭가슴살 Non-stop 올인원 패키지 36팩+[증정]수저세트,50900,519,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260310164155_5f5d049009f74851838513cfe86a9f8f.jpg,202603
20260329,9496786,140,순수식품,(2+1) [기프트박스] 이뮨 올인원 종합 멀티비타민 21병,32900,359,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260318111233_5a2e726534f64fc1a25943185357ca9c.jpg,202603
20260329,9940985,141,익스트림,"""운동하는 남친선물"" 익스트림 단백질 흡수극대화 초코맛 밸런스드 프로틴&류신 (휴대용 물병 증정)",34900,1256,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250724110846_0908432cb6584b21bce934f8d1db04e0.jpg,202603
