date,code,rank,brand,product,price,like,img_url,url,period_ym
20260426,11090567,124,옵티젠,한국인 맞춤 비타민 옵티젠 이뮨 멀티비타민&미네랄 30입 / 1박스 (+GIFT 쇼핑백),79900,1735,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260424143210_101eb56e0356472bbda9b5a86dc063e4.jpg,https://gift.kakao.com/product/11090567,202604
20260426,9294211,125,옵티젠,"""간건강+스트레스 피로개선"" 옵티젠 바이탈 밀크씨슬 & 비타민(B,C,D,E) 10입 x 2박스 (+GIFT패키지&골프공1구)",57900,2779,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260424140420_1f371be3066c4ffc902fbe5cbad1e4b1.jpg,https://gift.kakao.com/product/9294211,202604
20260426,3768130,126,고려은단,프리미엄 비타민 고려은단 비타민C 골드플러스 180정(6개월),30000,2039,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250731201142_012f0900bf684e5590caaa56337fb9f5.jpg,https://gift.kakao.com/product/3768130,202604
20260426,9027234,127,산골농장,산골농장 하루한포 배&도라지 스틱 도라지배즙 60포 (원통),26900,3583,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250428110306_fa95ffad45ca4323a324be432300141a.jpg,https://gift.kakao.com/product/9027234,202604
20260426,6352718,128,삼대오백,[헬스/운동] 삼대오백 모노 크레아틴 100서빙 부스터 아르기닌 카페인,17900,4369,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251104150724_d341798bca7043ffbb535fbfda993369.jpg,https://gift.kakao.com/product/6352718,202604
20260426,8475974,129,농협-한삼인,하루1병 건강관리 한삼인 홍삼진 굿데이앰플 20병+선물포장+쇼핑백+리뷰 스벅쿠폰/직장인 친구 지인 선물,30500,29000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251010093907_609302d47b7648ddb7713cad66b63341.jpg,https://gift.kakao.com/product/8475974,202604
20260426,9907568,130,종근당건강,비타민 선물추천 아임비타 멀티비타민 이뮨샷 3박스(15입),35900,4685,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251118120029_d196ce9f73de49b8b973d16c82468122.jpg,https://gift.kakao.com/product/9907568,202604
20260426,2425777,131,정관장(LuX),지삼地蔘 [정관장] 에브리타임 리미티드 (10ml x 50포) _ 대한민국 명품 홍삼,200700,957,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911101617_06d8dcab3c4d48f786bb2ce9d95211f4.jpg,https://gift.kakao.com/product/2425777,202604
20260426,8099561,132,퓨어마스터,피부를 위한 선물 퓨어마스터 피부엔 석류 콜라겐 플러스 20ml 20병,24900,2574,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316105259_199e63756da94cf894402d75377bc2a1.jpg,https://gift.kakao.com/product/8099561,202604
20260426,12659631,133,건강식품,[선물세트] 가나디 비타민 젤리 2종+스티커팩 4P (멀티비타민&미네랄/비타민B&C&에너지부스터),37600,2628,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260401105018_aa7704951f6c456aae9e5e4266b1dd69.jpg,https://gift.kakao.com/product/12659631,202604
20260426,5763429,134,나우푸드,나우푸드 마그네슘 350mg 90정 (3개월분),24000,899,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250711142645_36b8b8a7aca74b7a9aa0bc154f2281c1.jpg,https://gift.kakao.com/product/5763429,202604
20260426,999040,135,정관장,[정관장] 홍삼정 (240g)  [Bestseller],198000,570,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260213113859_a4572eec0c3a48c4a93413059600c128.jpg,https://gift.kakao.com/product/999040,202604
20260426,9485351,136,GNM자연의품격,2+1 [멀티비타민+rTG오메가3+칼슘마그네슘 트리플샷] GNM 올인원 이뮨 액상 종합비타민 트리플샷 2+1박스(총 21병),37900,1055,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260309092636_502c2a05207a4088adf5c9a9be7d5b7b.jpg,https://gift.kakao.com/product/9485351,202604
20260426,10908258,137,삼대오백,[*신규맛 입고*] 삼대오백 프리미엄 EAA 300g 헬스 보충제 단백질 컨디션 회복 운동,27900,2237,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251104160604_7bed0ab8edf949efb9d0d53136de6c6c.jpg,https://gift.kakao.com/product/10908258,202604
20260426,8934874,138,옵티젠,"""맛있는 비타민구미 산리오 구미덕"" 멀티비타민&미네랄 구미덕 젤리 3가지맛을 한번에! (80구미)",22900,7659,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260116152501_c9ba6cda892e4a9684c058f0e4d314ea.png,https://gift.kakao.com/product/8934874,202604
20260426,12791405,139,정관장,신상비타민선물 [정관장] 활기마이트(액상30ml+분말500mg) 20병,100000,398,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260417163720_ff2165b0118f4be0ad77e91b8bf7c250.jpg,https://gift.kakao.com/product/12791405,202604
20260426,7896280,140,홀랜드앤바렛,영국에서 온 프리미엄 비타민 칼슘 & 마그네슘 & 아연 & 비타민D 120정,20900,4023,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219083732_00e98e7c130f45af823e91f4d87cf284.jpg,https://gift.kakao.com/product/7896280,202604
20260426,8113288,141,삼대오백,[운동/헬스]삼대오백 월드클래스 분말 300g 카페인 집중 에너지 헬스 운동 부스터,29900,1932,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250213105407_c91f5aa8a2234e5da5811ffc7e1f65cc.jpg,https://gift.kakao.com/product/8113288,202604
20260426,10825162,142,프로티원,급찐살 급빠찬스! [단독/쇼핑백/선물포장] 프로티원 단백질 쉐이크 & 보틀 gift 세트 (+ 메세지카드),36900,2266,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250414103722_ce8df34082ad4305b76aa36c9f7aa22e.jpg,https://gift.kakao.com/product/10825162,202604
20260426,9915284,143,플라이밀,급찐급빠 플라이밀 단백질쉐이크파우치 스타터팩 6가지맛 총6포 + 쇼핑백증정,22900,12000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260416143207_a6fe0686edbf4f0290405adf7ba1786c.jpg,https://gift.kakao.com/product/9915284,202604
20260426,714537,144,종근당건강,혈행+기억력개선 프로메가 오메가3 트리플 장용성 3박스(3개월분) + 관절연골엔 난각막NEM 10일분,38700,983,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260423161135_eb5885e2484d488883202513321c09a2.jpg,https://gift.kakao.com/product/714537,202604
20260426,5699173,145,GNM자연의품격,샤인머스켓맛 비타민 [120구미/비타민젤리] GNM 행운충전 멀티비타민 구미 선물세트 총 2개월분,20900,9991,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260325091800_a20f2d3a159a4e44b4ce6ce701ff7354.jpg,https://gift.kakao.com/product/5699173,202604
20260426,4853980,146,이지맘,산후조리 출산선물 [선물포장]출산한 산모를 위한 이지맘 멀티비타민 영양제 수유부 출산후 종합비타민 [메시지카드],34500,3067,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260413093620_d909cddf0fa74c2d9785458e1bd048bb.jpg,https://gift.kakao.com/product/4853980,202604
20260426,3333820,147,고려은단,혈행건강 선물 고려은단 식물성 퓨어 알티지 rTG 오메가3 60캡슐(2개월),19000,2041,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260424092341_8e422602bf744995bcd927241949d55b.jpg,https://gift.kakao.com/product/3333820,202604
20260426,12714775,148,마더네스트,"""눈건강+피로회복"" 마더네스트 이뮨비타민 바이탈 부스터샷 7입 (7일분)_멀티비타민",18900,199,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260423113838_4208ff194b0c4d9e8e9c425519bcb268.jpg,https://gift.kakao.com/product/12714775,202604
20260426,5602071,149,프레스샷,활력 비타민 [쇼핑백 증정] 맛있는 액상 비타민 프레스샷 1박스 올인원 토탈 영양 종합비타민 직장인 수험생 부모님 여친 남친 프레스샷 증정 올인원 토탈 영양 앰플 멀티비타민 10일분,23900,27000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260413112437_5dfeca8449ac4d2185c5ab867381ffde.jpg,https://gift.kakao.com/product/5602071,202604
20260426,6367405,150,오쏘몰,독일 명품 비타민 오쏘몰 이뮨 멀티비타민&미네랄 60입 - 시그니처 기프트 에디션 (공식수입),240000,3201,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219094550_68039a8e222e47739d1fc0832009964b.jpg,https://gift.kakao.com/product/6367405,202604
20260426,5475965,151,원기담,면역력엔 원기담 6년근 홍삼정 프리미엄 스틱 10g*30포,18900,987,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260309104011_ade929a25bdb419a926da713959bf38d.jpg,https://gift.kakao.com/product/5475965,202604
20260426,9842036,152,종근당건강,아이클리어 루테인지아잔틴 아스타잔틴 2박스(60캡슐) + 알티지오메가3듀얼 15일분 증정,31900,617,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260423160340_141b6a322d4d45feb7eea84036daa9fb.jpg,https://gift.kakao.com/product/9842036,202604
20260426,9331241,153,건강식품,호주직수입+항균작용 [오리진에이] 프리미엄 프로폴리스 프레쉬 브레스 스프레이 25ml+쇼핑백증정,26000,1978,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251015143213_c50c3c41f61348e8a94d97a05f4adf6e.jpg,https://gift.kakao.com/product/9331241,202604
20260426,1115219,154,허닭,BEST다모였닭 허닭 닭가슴살 다양하게 즐기기 20종 패키지,27900,18000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250905115609_5450753e060a41638bfa377ba344c7c2.jpg,https://gift.kakao.com/product/1115219,202604
20260426,9173539,155,뉴트리디데이,건강선물 슈퍼 피쉬오일 오메가3 1병 6개월분 180캡슐 [케이스동봉],32900,6207,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260417132611_b9f951355b82404cb7c7a7505547aab4.jpg,https://gift.kakao.com/product/9173539,202604
20260426,9496786,156,순수식품,(2+1) [기프트박스] 이뮨 올인원 종합 멀티비타민 21병,31900,385,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260401111408_d4e3620d7c8a4a5794f990fd8d3ec4a2.jpg,https://gift.kakao.com/product/9496786,202604
20260426,3778681,157,려원담,"추천GIFT ""면역력과 피로개선"" 6년근 홍삼정 에버타임 스탠다드 홍삼 스틱 30포 (원통) +감사카드 증정",17800,9283,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260424144628_4c9de763964342aa91f0dfc3b9b57e96.jpg,https://gift.kakao.com/product/3778681,202604
20260426,6409678,158,숙취해소제,술자리인싸템 센스있는 선물세트 숙취해소 히말라야 파티스마트 10개입 젤리 2박스+[오리지널 10개입 1박스+보드게임 츄루마불 증정],26500,5433,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260417124234_35029d137bc340b5891c2be6d84083a7.jpg,https://gift.kakao.com/product/6409678,202604
20260426,862716,159,종근당,면역력 건강 애니타임 골드 6년근 홍삼정/ 녹용 스틱 30포 1세트 (2종 택 1) 건강 피로개선 선물,27900,11000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212090551_ce61652d13614181ae2d829a8db38f9e.jpg,https://gift.kakao.com/product/862716,202604
20260426,10216073,160,마더네스트,"마더네스트 프로폴리스 마누카꿀 허니, 레몬&진저, 버터&멘톨 목캔디 170g (택1)",13900,6077,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260112143615_5b75635cfe434a0fad1a4d0a5896a9bb.jpg,https://gift.kakao.com/product/10216073,202604
20260426,9590910,161,광동생활건강,"[광동] "" 미세먼지/목 관리 추천"" (+카네이션) 배도라지쌍화스틱 30포 1세트",19800,4279,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260424170856_0d51b00c2437426e8ab68f968082f9aa.jpg,https://gift.kakao.com/product/9590910,202604
20260426,10263713,162,뉴트리원,명품비타민 [뉴트리원] 올인원 종합비타민 이뮨샷 3박스(21병/3주분) +2병&쇼핑백&밀크씨슬 증정 / 멀티비타민&미네랄,49700,1635,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251010143721_80c54af16d1343379bf8e764d01d39f0.jpg,https://gift.kakao.com/product/10263713,202604
20260426,4965673,163,아일로,아이린 PICK 아일로 타입1 콜라겐 비오틴 앰플 14일분 오간자 에디션 (고급 오간자 패키징 + 선물용 쇼핑백),32900,4781,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250520163805_d2b040884fdd42369094391b403f1353.jpg,https://gift.kakao.com/product/4965673,202604
20260426,6028047,164,종근당건강,프리미엄 비타민선물 [단독] 아임비타 멀티비타민 이뮨샷 1박스(30입) + 드롭드롭드롭 콜라보 파우치 증정,66900,9188,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250411101446_371eac010065462fac8dab34fbfc1448.jpg,https://gift.kakao.com/product/6028047,202604
20260426,994583,165,정관장,[정관장] 홍삼원세트 (50ml x 20포),18900,4343,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230227113545_c9c1b569ac694c7abe5ad795861a6b21.png,https://gift.kakao.com/product/994583,202604
20260426,758604,166,잼/청/꿀,하루한포 건강선물 100% 국내산 1+등급 프리미엄 천연꿀 데일리허니 꿀 스틱 30포 (선물포장),23000,18000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240318113650_8161deeed37e40c29d5774fabde33dbc.jpg,https://gift.kakao.com/product/758604,202604
20260426,12509278,167,고려은단,고함량 비타민C 고려은단 메가도스C 3000 100포 X 2개 / 분말비타민C,56000,473,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251107111956_1bdb2f3a372447c3aeedb6dc0c27589a.jpg,https://gift.kakao.com/product/12509278,202604
20260426,12818547,168,원기담,"""하루한병"" 원기담 메가 알부민 맥스 20ml 30병(30일분 액상형 앰플)",59000,4004,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212122340_97c78670388e4c208d03abf43aa3126b.jpg,https://gift.kakao.com/product/12818547,202604
20260426,7634261,169,정관장,갱년기여성을위한 [정관장] 화애락 진 토탈솔루션 (70ml x 30포) + [증정] 3포,162000,1713,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260417090458_461ff4e2de2b4d149d70062ff25ce8f5.jpg,https://gift.kakao.com/product/7634261,202604
20260426,13180362,170,그레인온,[그레인온] 골드 카무트 브랜드밀효소G 3개월분+10포 증정(총100포),21900,730,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260412142043_68aafff5b29547cf9139c57a8087522a.jpg,https://gift.kakao.com/product/13180362,202604
20260426,11945388,171,동화약품헬스케어,"면역력+스트레스완화 [동화약품] 프리미엄 건강케어 마그랩 포 스트레스,에너지 마시는 마그네슘 비타민B 25ml/10개입 - 쇼핑백 증정",25000,1011,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260102144719_aaf58fc9013641239567f53a08da2f7a.jpg,https://gift.kakao.com/product/11945388,202604
20260426,772748,172,정관장,[정관장] 화애락 이너제틱 (15g x 60포)_NEW,78000,5267,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240510112846_ba1ff544fd074aefb299bd2bd83b2ece.jpg,https://gift.kakao.com/product/772748,202604
20260426,11866770,173,동국제약,가정의달선물 동국제약 마이핏 올인원 이뮨 멀티비타민 8개입 2박스+홍삼5포+가정의달에디션 / 선생님 직장동료 수능 감사 부모님 영양제 선물,37900,4981,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260423150345_7d851e20111f482ea2e933b45007a34e.jpg,https://gift.kakao.com/product/11866770,202604
20260426,11016728,174,종근당건강,에너지 선물추천 [단독] 아임비타 멀티비타민 이뮨샷 20입 / 에너지 유니버스 에디션,54900,1369,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250429094123_d363e27416a7460082014166498ae5bc.jpg,https://gift.kakao.com/product/11016728,202604
20260426,12083740,175,덴프스,원조 한팩비타민 트루바이타민 (36일분) 유럽산 멀티비타민 틴케이스 에디션 외 택1 / 수험생 부모님 직장인 선물,31000,3565,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260422114816_d859ed1ac9294b458dca9b9bffa92d44.jpg,https://gift.kakao.com/product/12083740,202604
20260426,13368140,176,프레스샷,활력충전 [쇼핑백 증정] 프레스샷F 1박스 고함량 활력 액상 비타민 미네랄 에너지 부스터 직장인 수험생 부모님 여친 남친,27900,42,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260410084036_583375a6435c461bb010ee709c01619d.jpg,https://gift.kakao.com/product/13368140,202604
20260426,12714908,177,마더네스트,"""피로회복+눈건강"" 마더네스트 이뮨비타민 바이탈 부스터샷 10입 (10일분)_멀티비타민",25900,185,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260304110806_8363db50af53453daa4dffa9381e898e.jpg,https://gift.kakao.com/product/12714908,202604
20260426,12659476,178,건강식품,가나디 비타민 젤리 2종 택1 + 스티커팩 2P 증정 (멀티비타민&미네랄/비타민B&C&에너지부스터),18800,1335,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251212145223_af95033f42c54667aaf10ad054ff5c3b.jpg,https://gift.kakao.com/product/12659476,202604
20260426,6178988,179,한끼통살,[한끼통살 소스+그릴드 맛보기 10팩] 통살/그릴드 닭가슴살 모음전,19900,8399,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250411103412_a4a06fc3b1054c6b8d722227af91e6f2.jpg,https://gift.kakao.com/product/6178988,202604
20260426,10665544,180,대웅제약,건강선물 추천 [대웅제약] 피로회복제 우루샷 2정 8박스 세트/ 피로회복 영양제 / 식약처인증 육체피로개선,14900,1730,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260407133640_cec364ad5b6a468ea185f51406a28dec.png,https://gift.kakao.com/product/10665544,202604
20260426,11190137,181,CJ웰케어,편안한 밤 필수템 식물성 멜라토닌 1mg 구미 젤리 멜라메이트 1박스 (20구미) 수험생/직장인 선물,9900,4109,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260126091504_525baedecd0441bd925662982a60aa83.jpg,https://gift.kakao.com/product/11190137,202604
20260426,9922621,182,건강식품,"영국산 비타민C 비토노 이왕재박사 메가 비타민C 2,000mg 90포 (3개월분)",32900,257,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250613171202_480ff1aba5454aac9f6bbe6048bfcced.jpg,https://gift.kakao.com/product/9922621,202604
20260426,12280991,183,타이거모닝,"타이거모닝 진저샷 미니보틀 (40g x 8병), 1박스 + 메세지 참",29900,5678,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251231184212_7d9860bb286c48b89c99024e459eb780.jpg,https://gift.kakao.com/product/12280991,202604
20260426,7352724,184,익스트림,쇼핑백 증정 응원 에너지선물 익스트림 김종국 트리플아르기닌 6200 (15포) + 쇼핑백 증정,23900,1243,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260406190332_efcd607967cc4701877894129d69e0ea.jpg,https://gift.kakao.com/product/7352724,202604
20260426,1315181,185,정관장,[정관장] 선물세트 다보록 감사휘편,42200,3042,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240131190940_27c19106e8ba43129d4bb9a00385eb9e.jpg,https://gift.kakao.com/product/1315181,202604
20260426,12860133,186,한끼통살,[한끼통살] 단백질 든든형 닭가슴살 21일 식단관리,30000,220,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260309095610_039fae68d37f4c88964fe1196c7e194d.jpg,https://gift.kakao.com/product/12860133,202604
20260426,696636,187,GNM자연의품격,간건강 챙기세요! GNM 건강한 간 밀크씨슬 선물세트 1박스(총 6개월분) / 간건강 실리마린 비타민B,33900,3218,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250411115005_bba93e24d3074d46bd8bb9684d49e020.jpg,https://gift.kakao.com/product/696636,202604
20260426,11802174,188,삼대오백,[헬스/운동]삼대오백 입문자패키지 BCAA+크레아틴+바이퍼 6캔 부스터 EAA 아르기닌 남친 선물,34900,1038,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260107091239_1d8830c0f9f54c57ac63c6117c5ab473.jpg,https://gift.kakao.com/product/11802174,202604
20260426,12939626,189,경남제약,"쇼핑백 증정 ""하루 한 포, 비타민C"" 레모나산 150일분 - 카카오프렌즈",29900,97,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260209155837_6e3b002f39124d7facc6b872b25cd281.jpg,https://gift.kakao.com/product/12939626,202604
20260426,3326270,190,고려은단,활력 비타민B 고려은단 메가도스B 60정 / 고함량 비타민B 컴플렉스,20000,2018,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260424091809_f80813c4a7f64c3992a8607cc8bbe1b5.jpg,https://gift.kakao.com/product/3326270,202604
